date,pm25,pm10,o3,no2,so2,co,Ville,Continent,AQI,Catégorie AQI
2023-07-27,53.0,20.0,22.0,16.0,2.0,0.0,Paris,Europe,150,Modéré
2023-07-28,43.0,19.0,16.0,21.0,2.0,0.0,Paris,Europe,150,Modéré
2023-07-29,53.0,18.0,23.0,21.0,2.0,0.0,Paris,Europe,150,Modéré
2023-07-30,54.0,17.0,30.0,10.0,2.0,0.0,Paris,Europe,150,Modéré
2023-07-31,40.0,20.0,24.0,17.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-01,41.0,17.0,27.0,12.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-02,42.0,18.0,31.0,13.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-03,39.0,17.0,24.0,14.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-04,36.0,19.0,32.0,15.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-05,49.0,17.0,26.0,17.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-06,43.0,11.0,30.0,7.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-07,32.0,20.0,29.0,11.0,2.0,0.0,Paris,Europe,100,Modéré
2023-08-08,35.0,23.0,30.0,16.0,2.0,0.0,Paris,Europe,100,Modéré
2023-08-09,43.0,19.0,27.0,16.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-10,42.0,27.0,36.0,32.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-11,60.0,25.0,33.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2023-08-12,65.0,13.0,32.0,13.0,2.0,0.0,Paris,Europe,200,Nocif
2023-08-13,49.0,20.0,32.0,19.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-14,45.0,26.0,11.0,24.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-15,52.0,16.0,27.28974600188147,15.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-16,47.0,21.0,31.0,23.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-17,50.0,28.0,38.0,24.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-18,66.0,38.0,36.0,31.0,2.0,0.0,Paris,Europe,200,Nocif
2023-08-19,77.0,26.0,28.0,23.0,2.0,0.0,Paris,Europe,200,Nocif
2023-08-20,54.0,19.0,38.0,18.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-21,46.0,23.0,37.0,21.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-22,45.0,32.0,46.0,29.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-23,59.0,30.0,46.0,26.0,2.0,0.0,Paris,Europe,200,Nocif
2023-08-24,49.0,33.0,32.0,28.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-25,52.0,22.0,30.0,18.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-26,53.0,15.0,27.0,18.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-27,33.0,13.0,28.0,11.0,2.0,0.0,Paris,Europe,100,Modéré
2023-08-28,27.0,18.0,28.0,14.0,2.0,0.0,Paris,Europe,100,Modéré
2023-08-29,29.0,18.0,31.0,16.0,2.0,0.0,Paris,Europe,100,Modéré
2023-08-30,42.0,15.0,32.0,17.0,2.0,0.0,Paris,Europe,150,Modéré
2023-08-31,43.0,35.0,25.0,23.0,2.0,0.0,Paris,Europe,150,Modéré
2023-09-01,44.0,22.0,20.0,21.0,2.0,0.0,Paris,Europe,150,Modéré
2023-09-02,79.0,25.0,28.0,25.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-03,90.0,21.0,38.0,23.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-04,52.0,97.0,38.0,26.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-05,61.0,42.0,46.0,43.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-06,70.0,47.0,45.0,43.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-07,69.0,44.0,73.0,50.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-08,76.0,53.0,63.0,54.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-09,91.0,46.0,61.0,49.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-10,79.0,38.0,57.0,38.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-11,74.0,36.0,39.0,25.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-12,71.0,20.0,20.0,21.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-13,54.0,33.0,18.0,26.0,2.0,0.0,Paris,Europe,150,Modéré
2023-09-14,64.0,41.0,29.0,33.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-15,68.0,36.0,36.0,35.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-16,59.0,32.0,35.0,35.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-17,66.0,31.0,28.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-18,62.0,21.0,31.0,17.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-19,45.0,23.0,26.0,16.0,2.0,0.0,Paris,Europe,150,Modéré
2023-09-20,55.0,28.0,31.0,23.0,2.0,0.0,Paris,Europe,150,Modéré
2023-09-21,66.0,19.0,24.0,25.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-22,53.0,16.0,27.0,21.0,2.0,0.0,Paris,Europe,150,Modéré
2023-09-23,39.0,19.0,26.0,19.0,2.0,0.0,Paris,Europe,150,Modéré
2023-09-24,41.0,27.0,30.0,27.0,2.0,0.0,Paris,Europe,150,Modéré
2023-09-25,61.0,32.0,24.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-26,56.0,41.0,31.0,39.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-27,69.0,42.0,31.0,37.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-28,58.0,35.0,30.0,24.0,2.0,0.0,Paris,Europe,200,Nocif
2023-09-29,50.0,29.0,29.0,23.0,2.0,0.0,Paris,Europe,150,Modéré
2023-09-30,50.0,35.0,28.0,33.0,2.0,0.0,Paris,Europe,150,Modéré
2023-10-01,68.0,35.0,33.0,33.0,2.0,0.0,Paris,Europe,200,Nocif
2023-04-02,27.0,19.0,25.0,12.0,2.0,0.0,Paris,Europe,100,Modéré
2023-04-03,46.0,23.0,30.0,26.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-04,49.0,25.0,32.0,30.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-05,55.0,38.0,32.0,31.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-06,67.0,32.0,34.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2023-04-07,51.0,25.0,31.0,21.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-08,42.0,27.0,34.0,27.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-09,54.0,31.0,38.0,28.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-10,65.0,23.0,33.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2023-04-11,44.0,22.0,31.0,18.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-12,35.0,15.0,36.0,18.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-13,26.0,25.0,33.0,19.0,2.0,0.0,Paris,Europe,100,Modéré
2023-04-14,34.0,22.0,24.0,27.0,2.0,0.0,Paris,Europe,100,Modéré
2023-04-15,40.0,18.0,24.0,18.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-16,38.0,23.0,36.0,18.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-17,49.0,33.0,22.0,23.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-18,69.0,42.0,33.0,23.0,2.0,0.0,Paris,Europe,200,Nocif
2023-04-19,93.0,25.0,31.0,15.0,2.0,0.0,Paris,Europe,200,Nocif
2023-04-20,58.0,32.0,33.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2023-04-21,56.0,29.0,33.0,32.0,2.0,0.0,Paris,Europe,200,Nocif
2023-04-22,61.0,29.0,34.0,30.0,2.0,0.0,Paris,Europe,200,Nocif
2023-04-23,66.0,19.0,36.0,24.0,2.0,0.0,Paris,Europe,200,Nocif
2023-04-24,41.0,22.0,37.0,52.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-25,43.0,27.0,31.0,58.0,2.0,0.0,Paris,Europe,200,Nocif
2023-04-26,49.0,33.0,34.0,34.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-27,59.0,28.0,33.0,33.0,2.0,0.0,Paris,Europe,200,Nocif
2023-04-28,53.0,20.0,26.0,18.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-29,32.0,23.0,28.0,19.0,2.0,0.0,Paris,Europe,100,Modéré
2023-04-30,56.0,30.0,32.0,30.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-01,66.0,31.0,30.0,17.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-02,66.0,30.0,29.0,21.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-03,54.0,33.0,37.0,26.0,2.0,0.0,Paris,Europe,150,Modéré
2023-05-04,56.0,32.0,38.0,29.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-05,52.0,27.0,34.0,26.0,2.0,0.0,Paris,Europe,150,Modéré
2023-05-06,42.0,28.0,32.0,28.0,2.0,0.0,Paris,Europe,150,Modéré
2023-05-07,54.0,21.0,27.0,27.0,2.0,0.0,Paris,Europe,150,Modéré
2023-05-08,46.0,21.0,26.0,16.0,2.0,0.0,Paris,Europe,150,Modéré
2023-05-09,45.0,18.0,27.0,26.0,2.0,0.0,Paris,Europe,150,Modéré
2023-05-10,34.0,26.0,28.0,21.0,2.0,0.0,Paris,Europe,100,Modéré
2023-05-11,41.0,27.0,25.0,20.0,2.0,0.0,Paris,Europe,150,Modéré
2023-05-12,44.0,22.0,24.0,22.0,2.0,0.0,Paris,Europe,150,Modéré
2023-05-13,35.0,43.0,42.0,20.0,2.0,0.0,Paris,Europe,150,Modéré
2023-05-14,69.0,39.0,37.0,15.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-15,72.0,29.0,28.0,18.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-16,63.0,38.0,29.0,15.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-17,38.0,18.0,33.0,22.0,2.0,0.0,Paris,Europe,150,Modéré
2023-05-18,47.0,24.0,39.0,21.0,2.0,0.0,Paris,Europe,150,Modéré
2023-05-19,50.0,31.0,41.0,22.0,2.0,0.0,Paris,Europe,150,Modéré
2023-05-20,59.0,38.0,39.0,19.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-21,66.0,34.0,37.0,14.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-22,64.0,36.0,35.0,17.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-23,67.0,39.0,34.0,19.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-24,64.0,39.0,35.0,23.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-25,57.0,40.0,39.0,26.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-26,67.0,45.0,38.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-27,66.0,39.0,40.0,26.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-28,68.0,41.0,49.0,23.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-29,95.0,40.0,38.0,16.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-30,73.0,42.0,40.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2023-05-31,78.0,37.0,45.0,16.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-01,53.0,45.0,47.0,21.0,2.0,0.0,Paris,Europe,150,Modéré
2023-06-02,67.0,27.0,38.0,19.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-03,60.0,26.0,41.0,21.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-04,68.0,33.0,44.0,21.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-05,58.0,41.0,46.0,21.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-06,67.0,41.0,49.0,23.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-07,88.0,39.0,55.0,25.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-08,74.0,39.0,56.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-09,80.0,39.0,58.0,24.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-10,98.0,31.0,41.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-11,73.0,31.0,36.0,20.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-12,86.0,34.0,37.0,18.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-13,64.0,41.0,54.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-14,71.0,34.0,60.0,39.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-15,69.0,33.0,65.0,34.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-16,69.0,31.0,73.0,44.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-17,73.0,32.0,56.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-18,77.0,38.0,38.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-19,72.0,35.0,33.0,26.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-20,74.0,37.0,38.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-21,60.0,31.0,48.0,29.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-22,57.0,28.0,31.0,27.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-23,70.0,31.0,52.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-24,61.0,30.0,62.0,29.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-25,61.0,29.0,67.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-26,57.0,25.0,38.0,12.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-27,48.0,27.0,39.0,16.0,2.0,0.0,Paris,Europe,150,Modéré
2023-06-28,57.0,28.0,42.0,17.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-29,63.0,39.0,28.0,9.0,2.0,0.0,Paris,Europe,200,Nocif
2023-06-30,99.0,22.0,37.0,11.0,2.0,0.0,Paris,Europe,200,Nocif
2023-07-01,54.0,25.0,37.0,13.0,2.0,0.0,Paris,Europe,150,Modéré
2023-01-03,36.0,24.0,18.0,25.0,2.0,0.0,Paris,Europe,150,Modéré
2023-01-04,50.0,11.0,25.0,14.0,2.0,0.0,Paris,Europe,150,Modéré
2023-01-05,29.0,11.0,24.0,17.0,2.0,0.0,Paris,Europe,100,Modéré
2023-01-06,23.0,15.0,24.0,20.0,2.0,0.0,Paris,Europe,100,Modéré
2023-01-07,35.0,15.0,20.0,20.0,2.0,0.0,Paris,Europe,100,Modéré
2023-01-08,43.0,13.0,27.0,16.0,2.0,0.0,Paris,Europe,150,Modéré
2023-01-09,34.0,15.0,27.0,16.0,2.0,0.0,Paris,Europe,100,Modéré
2023-01-10,31.0,20.0,21.0,25.0,2.0,0.0,Paris,Europe,100,Modéré
2023-01-11,44.0,13.0,22.0,13.0,2.0,0.0,Paris,Europe,150,Modéré
2023-01-12,20.0,17.0,27.0,15.0,2.0,0.0,Paris,Europe,100,Modéré
2023-01-13,31.0,19.0,29.0,17.0,2.0,0.0,Paris,Europe,100,Modéré
2023-01-14,34.0,14.0,26.0,16.0,2.0,0.0,Paris,Europe,100,Modéré
2023-01-15,33.0,12.0,29.0,12.0,2.0,0.0,Paris,Europe,100,Modéré
2023-01-16,29.0,12.0,28.0,18.0,2.0,0.0,Paris,Europe,100,Modéré
2023-01-17,26.0,24.0,11.0,30.0,2.0,0.0,Paris,Europe,100,Modéré
2023-01-18,57.0,24.0,18.0,24.0,2.0,0.0,Paris,Europe,200,Nocif
2023-01-19,53.0,21.0,15.0,23.0,2.0,0.0,Paris,Europe,150,Modéré
2023-01-20,54.0,24.0,14.0,23.0,2.0,0.0,Paris,Europe,150,Modéré
2023-01-21,55.0,28.0,13.0,21.0,2.0,0.0,Paris,Europe,150,Modéré
2023-01-22,71.0,28.0,14.0,17.0,2.0,0.0,Paris,Europe,200,Nocif
2023-01-23,72.0,28.0,9.0,18.0,2.0,0.0,Paris,Europe,200,Nocif
2023-01-24,71.0,36.0,8.0,21.0,2.0,0.0,Paris,Europe,200,Nocif
2023-01-25,72.0,37.0,6.0,21.0,2.0,0.0,Paris,Europe,200,Nocif
2023-01-26,91.0,38.0,17.0,26.0,2.0,0.0,Paris,Europe,200,Nocif
2023-01-27,94.0,28.0,20.0,24.0,2.0,0.0,Paris,Europe,200,Nocif
2023-01-28,51.0,26.0,16.0,20.0,2.0,0.0,Paris,Europe,150,Modéré
2023-01-29,66.0,37.0,21.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2023-01-30,82.0,169.0,15.0,24.0,2.0,0.0,Paris,Europe,300,Très nocif
2023-01-31,56.0,604.0,19.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-01,59.0,301.0,24.0,21.0,2.0,0.0,Paris,Europe,400,Très nocif
2023-02-02,46.0,25.0,25.0,22.0,2.0,0.0,Paris,Europe,150,Modéré
2023-02-03,38.0,19.0,25.0,19.0,2.0,0.0,Paris,Europe,150,Modéré
2023-02-04,29.0,22.0,17.0,21.0,2.0,0.0,Paris,Europe,100,Modéré
2023-02-05,49.0,23.0,25.0,17.0,2.0,0.0,Paris,Europe,150,Modéré
2023-02-06,42.0,36.0,16.0,23.0,2.0,0.0,Paris,Europe,150,Modéré
2023-02-07,58.0,39.0,13.0,25.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-08,66.0,45.0,11.0,31.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-09,81.0,66.0,5.0,40.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-10,137.0,65.0,15.0,36.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-11,120.0,49.0,20.0,34.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-12,77.0,28.0,20.0,26.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-13,33.0,54.0,9.0,34.0,2.0,0.0,Paris,Europe,150,Modéré
2023-02-14,83.0,68.0,6.0,41.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-15,129.0,73.0,5.0,41.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-16,150.0,44.0,22.0,30.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-17,81.0,20.0,18.0,19.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-18,41.0,16.0,28.0,14.0,2.0,0.0,Paris,Europe,150,Modéré
2023-02-19,31.0,22.0,28.0,16.0,2.0,0.0,Paris,Europe,100,Modéré
2023-02-20,42.0,42.0,12.0,30.0,2.0,0.0,Paris,Europe,150,Modéré
2023-02-21,74.0,60.0,5.0,39.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-22,113.0,41.0,8.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-23,82.0,31.0,16.0,21.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-24,61.0,37.0,21.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-25,74.0,25.0,27.0,15.0,2.0,0.0,Paris,Europe,200,Nocif
2023-02-26,45.0,25.0,27.0,8.0,2.0,0.0,Paris,Europe,150,Modéré
2023-02-27,46.0,27.0,24.0,11.0,2.0,0.0,Paris,Europe,150,Modéré
2023-02-28,46.0,31.0,22.0,20.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-01,65.0,37.0,21.0,24.0,2.0,0.0,Paris,Europe,200,Nocif
2023-03-02,79.0,49.0,15.0,25.0,2.0,0.0,Paris,Europe,200,Nocif
2023-03-03,104.0,46.0,14.0,21.0,2.0,0.0,Paris,Europe,200,Nocif
2023-03-04,99.0,35.0,22.0,26.0,2.0,0.0,Paris,Europe,200,Nocif
2023-03-05,74.0,24.0,22.0,23.0,2.0,0.0,Paris,Europe,200,Nocif
2023-03-06,60.0,28.0,23.0,19.0,2.0,0.0,Paris,Europe,200,Nocif
2023-03-07,64.0,26.0,28.0,18.0,2.0,0.0,Paris,Europe,200,Nocif
2023-03-08,51.0,15.0,31.0,24.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-09,39.0,15.0,31.0,16.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-10,40.0,14.0,29.0,14.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-11,35.0,23.0,26.0,23.0,2.0,0.0,Paris,Europe,100,Modéré
2023-03-12,53.0,19.0,30.0,17.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-13,48.0,17.0,34.0,12.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-14,41.0,15.0,30.0,17.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-15,29.0,22.0,28.0,33.0,2.0,0.0,Paris,Europe,100,Modéré
2023-03-16,34.0,26.0,27.0,36.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-17,48.0,37.0,27.0,32.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-18,59.0,19.0,31.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2023-03-19,39.0,18.0,28.0,17.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-20,22.0,36.0,30.0,33.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-21,42.0,26.0,28.0,27.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-22,45.0,23.0,27.0,20.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-23,43.0,44.0,32.0,15.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-24,48.0,34.0,33.0,16.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-25,52.0,21.0,33.0,12.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-26,32.0,16.0,35.0,11.0,2.0,0.0,Paris,Europe,100,Modéré
2023-03-27,32.0,16.0,30.0,18.0,2.0,0.0,Paris,Europe,100,Modéré
2023-03-28,35.0,26.0,29.0,34.0,2.0,0.0,Paris,Europe,100,Modéré
2023-03-29,53.0,34.0,30.0,29.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-30,55.0,26.0,34.0,20.0,2.0,0.0,Paris,Europe,150,Modéré
2023-03-31,40.0,22.0,32.0,15.0,2.0,0.0,Paris,Europe,150,Modéré
2023-04-01,39.0,14.0,31.0,10.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-02,31.0,16.0,23.0,19.0,2.0,0.0,Paris,Europe,100,Modéré
2022-10-03,34.0,24.0,16.0,26.0,2.0,0.0,Paris,Europe,100,Modéré
2022-10-04,55.0,38.0,18.0,31.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-05,70.0,33.0,29.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-06,53.0,33.0,23.0,21.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-07,49.0,43.0,25.0,31.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-08,68.0,25.0,19.0,20.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-09,48.0,32.0,25.0,26.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-10,57.0,43.0,18.0,25.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-11,64.0,32.0,13.0,26.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-12,53.0,44.0,18.0,32.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-13,68.0,33.0,17.0,29.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-14,65.0,14.0,17.0,24.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-15,42.0,13.0,24.0,19.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-16,38.0,20.0,19.0,23.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-17,31.0,31.0,11.0,27.0,2.0,0.0,Paris,Europe,100,Modéré
2022-10-18,62.0,25.0,16.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-19,57.0,28.0,14.0,20.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-20,53.0,30.0,20.0,27.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-21,60.0,29.0,21.0,29.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-22,56.0,30.0,21.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-23,57.0,27.0,22.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-24,52.0,25.0,27.0,18.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-25,42.0,33.0,20.0,25.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-26,51.0,30.0,22.0,27.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-27,51.0,42.0,10.0,27.0,2.0,0.0,Paris,Europe,150,Modéré
2022-10-28,58.0,45.0,15.0,28.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-29,72.0,48.0,10.0,30.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-30,76.0,35.0,20.0,23.0,2.0,0.0,Paris,Europe,200,Nocif
2022-10-31,61.0,37.0,21.0,27.0,2.0,0.0,Paris,Europe,200,Nocif
2022-11-01,68.0,26.0,27.0,16.0,2.0,0.0,Paris,Europe,200,Nocif
2022-11-02,46.0,29.0,23.0,23.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-03,51.0,23.0,19.0,27.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-04,48.0,20.0,21.0,19.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-05,36.0,28.0,18.0,25.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-06,57.0,21.0,19.0,22.0,2.0,0.0,Paris,Europe,200,Nocif
2022-11-07,54.0,24.0,23.0,21.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-08,42.0,27.0,22.0,29.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-09,49.0,24.0,21.0,24.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-10,41.0,34.0,15.0,28.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-11,63.0,24.0,15.0,20.0,2.0,0.0,Paris,Europe,200,Nocif
2022-11-12,53.0,39.0,2.0,22.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-13,77.0,34.0,3.0,20.0,2.0,0.0,Paris,Europe,200,Nocif
2022-11-14,77.0,28.0,12.0,19.0,2.0,0.0,Paris,Europe,200,Nocif
2022-11-15,62.0,20.0,17.0,25.0,2.0,0.0,Paris,Europe,200,Nocif
2022-11-16,47.0,20.0,21.0,25.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-17,44.0,19.0,26.0,18.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-18,36.0,20.0,21.0,21.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-19,40.0,19.0,17.0,20.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-20,40.0,18.0,18.0,23.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-21,48.0,25.0,22.0,23.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-22,41.0,18.0,22.0,19.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-23,30.0,23.0,19.0,26.0,2.0,0.0,Paris,Europe,100,Modéré
2022-11-24,52.0,30.0,22.0,25.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-25,52.0,27.0,17.0,30.0,2.0,0.0,Paris,Europe,150,Modéré
2022-11-26,56.0,34.0,12.0,26.0,2.0,0.0,Paris,Europe,200,Nocif
